dali_product_id,brand_name,product_name,product_part_number,gtin,DALI Parts
3745,Zhuhai Shengchang Electroni...,DP2 30-36W CV,DP2-30-CV,6971495640580,"101,102,207"
3705,Distech Controls,SOLSTYCE Series - SCY-2DALI-24V,SCY-2DALI-24V,3700540900002,"101,103"
3706,Distech Controls,SOLSTYCE Series - SCY-1DALI-24V,SCY-1DALI-24V,3700540900019,"101,103"
3730,TCI,MILANOinLED 40W/200-1050 AD,145020,8010703856264,"101,102,150,207,250,251,252,253"
3731,TCI,MILANOinLED 75W/200-1050 AD,145021,8010703856271,"101,102,150,207,250,251,252,253"
3732,TCI,MILANOinLED 110W/200-1050 AD,145022,8010703856288,"101,102,150,207,250,251,252,253"
3733,TCI,MILANOinLED 165W/200-1050 AD,145023,8010703856295,"101,102,150,207,250,251,252,253"
3740,TCI,PROFESSIONALE 20 DALI NFC BI,142013,8010703863699,"101,102,207,251,252,253"
3737,LiFud,LF-AAD040,00745560779248,00745560779248,"101,102,207"
3726,LEDGEAR,LEDGEAR DALI DT8 50W Driver: C850-421100DB,C850-421100DB,0686268784151,"101,102,207,209"
3736,STEINEL,HF 360 II DALI-2 IPD ECO UP,067465,4007841067465,"101,103,303,304"
3739,STEINEL,Hallway DALI-2 IPD ECO AP,079031,4007841079031,"101,103,303,304"
3741,STEINEL,Hallway DALI-2 IPD ECO UP,079048,4007841079048,"101,103,303,304"
3742,STEINEL,HF 360 II DALI-2 IPD UP,064280,4007841064280,"101,103,303,304"
3725,Lutron,HomeWorks Universal DALI Power Module,LQSE-2DALUNV-D,784276284783,"101,103"
3735,LiFud,LF-AAD020,00745560779231,00745560779231,"101,102,207"
3727,EUCHIPS,LCP75AD-1H24V,100200050101,6971945900318,"101,102,207"
3723,Nordic Aluminium (NOA),PULSE GAC616-Pro Global,LIV3013192,6413631176947,"101,102,207,251,252,253"
3728,Nordic Aluminium (NOA),PULSE GAC616-Pro Global,LIV3013191,6413631176930,"101,102,207,251,252,253"
3724,Lutron,Energi Savr Node DALI Universal,QSN-2DALUNV-D,784276284752,"101,103"
3714,Fulham,T1A2240105S-42EE,T1A2240105S-42EE,847098047568,"101,102,207,209"
3715,Fulham,T1A2240105S-42FE,T1A2240105S-42FE,847098047575,"101,102,207,209"
3707,Fulham,T1A1240025S-10FE,T1A1240025S-10FE,847098047490,"101,102,207"
3708,Fulham,T1A1240045S-18FE,T1A1240045S-18FE,847098047506,"101,102,207"
3709,Fulham,T1A1240070S-30FE,T1A1240070S-30FE,847098047513,"101,102,207"
3710,Fulham,T1A1240075S-30EE,T1A1240075S-30EE,847098047537,"101,102,207"
3711,Fulham,T1A1240100S-40EE,T1A1240100S-40EE,847098047544,"101,102,207"
3712,Fulham,T1A1240110S-42FE,T1A1240110S-42FE,847098047520,"101,102,207"
3713,Fulham,T1A1240125S-50EE,T1A1240125S-50EE,847098047551,"101,102,207"
3717,Schneider Electric,SpaceLogic KNX DALI Gateway Pro,MTN6725-0101,3606481902856,"101,103"
3716,OSRAM,OTi DALI 10/220-240/700 NFC I,AM42286,4062172151252,"101,102,207,251,252,253"
3703,Megaman,LD232037/da/mc-C0950,LD232037/da/mc-C0950,6971425285041,"101,102,207"
3702,LOYTEC electronics GmbH,LDALI-RM6,LDALI-RM6,4710901730789,"101,102,208"
3700,LOYTEC electronics GmbH,LDALI-RM5,LDALI-RM5,4710901730772,"101,102,208"
3699,Theben AG,SU 1 DALI-2,4940091,4003468491560,"101,102,208"
3698,Orein,DL2-DAIC034C0800P-03,2024000116,6921369410481,"101,102,207"
3675,RED,RED 5130-70-0001 LED-Treiber 42W,5130-70-0001,4046725399810,"101,102,207"
3694,OSRAM,2D1 3604508-240D062,COT_Outdoor 240,4052899619531,"101,102,207"
3695,OSRAM,2D1 3593020-200D062,COT_Outdoor 200,4052899619524,"101,102,207"
3696,OSRAM,2D1 3593019-150D054,COT_Outdoor 150,4052899620957,"101,102,207"
3697,OSRAM,2D1 3593015-75D062,COT_Outdoor 75,4052899619500,"101,102,207"
3688,TCI,PROFESSIONALE IN DALI 52,127485,8010703862494,"101,102,207,251,252,253"
3690,BEGA,PSU-0254-07,61001629,4044017309370,"101,102,105,209,251"
3652,AIDimming,PE-20DA24,0769894696217,0769894696217,"101,102,207"
3656,OSRAM,2D1 3593018-120D062,COT_Outdoor 120,4052899619517,"101,102,207"
3663,eldoLED,ECOdrive 560/S,801-01453-001,8720053680517,"101,102,207"
3664,eldoLED,ECOdrive 560/A,801-01451-001,8720053680524,"101,102,207"
3665,eldoLED,SOLOdrive 563/S,801-01458-001,8720053680531,"101,102,207"
3666,eldoLED,SOLOdrive 563/A,801-01450-001,8720053680548,"101,102,207"
3655,HEP Group,LADV150W24Z,LADV150W24Z,4710243710807,"101,102,207"
3667,EUCHIPS,PCP45AD-1HMC,100100100101,6971945900202,"101,102,207"
3653,TCI,DC MINI JOLLY DALI,125403,8010703377561,"101,102,207,251"
3658,TCI,S-LED 90/700 DALI SLIM,127615,8719514265301,"101,102,207,251,252,253"
3615,Niko,NHC DALI-2 addressable module,550-00370,5413736368231,"101,103"
3633,Niko,NHC DALI-2 broadcast module,550-00371,5413736368248,"101,103"
3631,OSRAM,OTi DALI 80/220-240/2A1 LT2 L,4052899028050,4052899028050,"101,102,207"
3649,OSRAM,IT DALI 110/220-240/1A0 E,4052899620285,4052899620285,"101,102,207,251,252,253"
3650,OSRAM,IT DALI 75/220-240/1A0 E,4052899620278,4052899620278,"101,102,207,251,252,253"
3654,OSRAM,DALI SENSOR LS/PD CI G2,4062172072083,4062172072083,"101,103,303,304"
3659,IPAS,DaliControl e64 Pro,4101-145-02,4251827500044,"101,103"
3660,EUCHIPS,LCP75D-2W24V,102200570101,6971945900271,"101,102,207,209"
3618,Nordic Aluminium (NOA),PULSE GAC616-Pro Global,LIV3013193,6413631176954,"101,102,207,251,252,253"
3646,Tridonic,LC 50/100-400/140 po4a NF h16 PRE3,28002372,9006210658278,"101,102,207,250,251,252,253"
3648,Tridonic,LC 75/100-400/220 po4a NF h16 PRE3,28002374,9006210658414,"101,102,207,250,251,252,253"
3641,ESYLUX,PD-FLAT 360/8 SW BMS DALI-2,EP10423024,4015120423024,"101,103,301,302,303,304"
3642,ESYLUX,PD-FLAT 360/8 RW BMS DALI-2,EP10423031,4015120423031,"101,103,301,302,303,304"
3643,ESYLUX,PD-FLAT-L 360/8 RW BMS DALI-2,EP10423055,4015120423055,"101,103,301,302,303,304"
3647,ERCO,P3K2B1,3000061329,4058774030088,"101,102,209"
3644,Siemens,Desigo Room Automation Station PXC3.E72A-200A,S55376-C178,4047625012328,"101,103"
3645,Siemens,Desigo Room Automation Station PXC3.E16A-200A,S55376-C177,4047625012311,"101,103"
3640,ERCO,P2K2B1,3000061512,4058774030040,"101,102,209"
3634,HYTRONIK,"DALI-2 Constant current LED driver DT8,Max 25W",HED8025,6971185220498,"101,102,207,209"
3636,B.E.G.,LC-Mini 120-BMS DALI-2,93541,4007529935413,"101,103,303,304"
3635,LTECH,SE-20-250-1000-W2D2,SE-20-250-1000-W2D2,6971379110338,"101,102,207,209"
3619,Siemens,Desigo Room Automation Station PXC3.E75A-200A,S55376-C179,4047625012335,"101,103"
3628,Helvar,DALI-2  4 Button Module White,144WD2,05030797801448,"101,103,301,332"
3629,Helvar,DALI-2  2 Button Module White,142WD2,05030797801424,"101,103,301,332"
3578,BEGA,PSU-0244-09,61001628,4044017309363,"101,102,105,209,251"
3630,OSRAM,OTi DALI 80/220-240/1A6 LT2 L,4052899028074,4052899028074,"101,102,207"
3632,OSRAM,DALI COUPLER HF G2,4062172072199,4062172072199,"101,103,303,304"
3621,HEP Group,LTDC50W1500NLRP,LTDC50W1500NLRP,4710243710784,"101,102,207"
3613,Helvar,DALI-2  6 Button Module White,146WD2,05030797801462,"101,103,301,332"
3624,LOYTEC electronics GmbH,L-DALI-3E104-U,LDALI-3E104-U,4710901730567,"101,103"
3625,LOYTEC electronics GmbH,L-DALI-3E102-U,LDALI-3E102-U,4710901730550,"101,103"
3626,LOYTEC electronics GmbH,L-DALI-3E101-U,LDALI-3E101-U,4710901730543,"101,103"
3522,KEYTEC,SD-DALI-KAV-24200-O-P3,SD-DALI-KAV-24200-O-P3,6973044670031,"101,102,207"
3537,KEYTEC,SD-DALI-KAV-48250-O-P3,SD-DALI-KAV-48250-O-P3,6973044670048,"101,102,207"
3620,Philips Dynalite,DDBC120-DALI,913703685109,8718696887042,"101,103"
3622,Philips,Xitanium 90W 0.15-0.5A 300V TD21 S 230V,9290 016 949,8719514278585,"101,102,207,251,252,253"
3611,Helvar,DALI-2  8 Button Module White,148WD2,05030797801486,"101,103,301,332"
3623,OSRAM,IT DALI 15/220-240/350 P5 L,AM37889,4062172165631,"101,102,207"
3616,Philips,Xitanium 90W 0.25-0.7A 220V TD21 S 230V,9290 016 948,8719514278561,"101,102,207,251,252,253"
3617,Philips,Xitanium 90W 0.25-0.7A 220V TD21 230V,9290 016 947,8719514278547,"101,102,207,251"
3556,AIDimming,PE-14DA24,0769894696200,0769894696200,"101,102,207"
3588,Delmatic,DALI-2 Multisensor,164d2,5060642780024,"101,103,303,304"
3598,BEGA,DALI Connector,71 209,4044017343435,"101,103"
3602,LTECH,LM-60-12-U2D2,LM-60-12-U2D2,6971379110413,"101,102,207,209"
3603,LTECH,LM-60-24-U2D2,LM-60-24-U2D2,6971379110406,"101,102,207,209"
3604,LTECH,LM-75-12-G2D2,LM-75-12-G2D2,6971379110284,"101,102,207,209"
3605,LTECH,LM-75-12-U2D2,LM-75-12-U2D2,6971379110307,"101,102,207,209"
3606,LTECH,LM-75-24-G2D2,LM-75-24-G2D2,6971379110291,"101,102,207,209"
3607,LTECH,LM-75-24-U2D2,LM-75-24-U2D2,6971379110314,"101,102,207,209"
3608,LTECH,LM-100-24-U2D2,LM-100-24-U2D2,6971379110376,"101,102,207,209"
3609,LTECH,LM-150-12-G2D2,LM-150-12-G2D2,6971379110352,"101,102,207,209"
3610,LTECH,LM-150-24-G2D2,LM-150-24-G2D2,6971379110369,"101,102,207,209"
3612,B.E.G.,Indoor 180-BMS DALI-2,93540,4007529935406,"101,103,303,304"
3601,Sunricher,DALI-2 Push-button Coupler,SR-DA2833P-DA2,6971542121819,"101,103,301"
3568,HYTRONIK,"DALI-2 Constant current LED driver DT8,Max 45W",HED8045,6971185220504,"101,102,207,209"
3580,Inventronics,EUM-100S150BG,EUM-100S150BG,00857736008943,"101,102,150,207,250,251,252,253"
3581,Inventronics,EUM-100S150BT,EUM-100S150BT,00857736008912,"101,102,150,207,250,251,252,253"
3582,Inventronics,EUM-100S150BB,EUM-100S150BB,00857736008974,"101,102,150,207,250,251,252,253"
3583,Inventronics,EUM-100S105BG,EUM-100S105BG,00857736008936,"101,102,150,207,250,251,252,253"
3584,Inventronics,EUM-100S105BT,EUM-100S105BT,00857736008905,"101,102,150,207,250,251,252,253"
3585,Inventronics,EUM-100S105BB,EUM-100S105BB,00857736008967,"101,102,150,207,250,251,252,253"
3589,Inventronics,EUM-075S150BG,EUM-075S150BG,00857736008554,"101,102,150,207,250,251,252,253"
3590,Inventronics,EUM-075S150BT,EUM-075S150BT,00857736008585,"101,102,150,207,250,251,252,253"
3591,Inventronics,EUM-075S150BB,EUM-075S150BB,00857736008615,"101,102,150,207,250,251,252,253"
3592,Inventronics,EUM-075S105BG,EUM-075S105BG,00857736008547,"101,102,150,207,250,251,252,253"
3593,Inventronics,EUM-075S105BT,EUM-075S105BT,00857736008578,"101,102,150,207,250,251,252,253"
3594,Inventronics,EUM-075S105BB,EUM-075S105BB,00857736008608,"101,102,150,207,250,251,252,253"
3595,OSRAM,DALI  SENSOR LS/PD LI UF G2,4062172072045,4062172072045,"101,103,303,304"
3596,OSRAM,DALI COUPLER E G2,4062172072212,4062172072212,"101,103,303,304"
3586,MOSO,U6-165D236,U6-165D236,6972911670259,"101,102,207"
3509,Newlab,L567MA,L567MA,8057190900520,"101,102,209"
3597,EUCHIPS,LCP150AD-1H24V,102200630101,6971945900288,"101,102,207"
3535,Self,DALI BUS POWER SUPPLY,PRS305A,6954749100009,101
3542,LTECH,LM-100-24-G2D2,LM-100-24-G2D2,6971379110468,"101,102,207,209"
3573,HEP Group,LNDC15W700NLRP-T2CH,LNDC15W700NLRP-T2CH,4710243710777,"101,102,207,209"
3574,HEP Group,LWDC36W1000NLR-T2CH,LWDC36W1000NLR-T2CH,4710243710760,"101,102,207,209"
3572,Zhuhai Shengchang Electroni...,DP2 100-120W CV,DP2-100-CV,6971495640603,"101,102,207"
3562,eldoLED,SOLOdrive  32P-D2Z0D,801-01300-003,8720053680623,"101,102,207"
3550,Inventronics,EUM-075S210BG,EUM-075S210BG,00857736008561,"101,102,150,207,250,251,252,253"
3551,Inventronics,EUM-075S210BT,EUM-075S210BT,00857736008592,"101,102,150,207,250,251,252,253"
3552,Inventronics,EUM-075S210BB,EUM-075S210BB,00857736008622,"101,102,150,207,250,251,252,253"
3569,Inventronics,EUM-150S150BT,EUM-150S150BT,00857736008684,"101,102,150,207,250,251,252,253"
3570,Inventronics,EUM-150S150BG,EUM-150S150BG,00857736008646,"101,102,150,207,250,251,252,253"
3571,Inventronics,EUM-150S150BB,EUM-150S150BB,00857736008721,"101,102,150,207,250,251,252,253"
3575,Inventronics,EUM-150S105BT,EUM-150S105BT,00857736008677,"101,102,150,207,250,251,252,253"
3576,Inventronics,EUM-150S105BG,EUM-150S105BG,00857736008639,"101,102,150,207,250,251,252,253"
3577,Inventronics,EUM-150S105BB,EUM-150S105BB,00857736008714,"101,102,150,207,250,251,252,253"
3549,LiFud,LF-AAD012,00745560779170,00745560779170,"101,102,207"
3563,PHOENIX CONTACT GmbH & Co. KG,IB IL DALI MM-V2-PAC,1199811,4063151262341,"101,103"
3555,XAL,MOVE IT 45 L Inset Control Gear DALI VAR A TW,000391091,9010399000162,"101,102,207,209"
3561,XAL,PABLO Control Gear DALI TW,000389050,9010399000094,"101,102,207,209"
3558,OSRAM,OTi DALI 160/220-240/24 TW VS20,4052899986312,4052899986312,"101,102,207,209"
3559,OSRAM,OTi DALI 80/220-240/24 TW VS20,4052899490758,4052899490758,"101,102,207,209"
3560,OSRAM,OTi DALI 50/220-240/24 TW VS20,4052899490772,4052899490772,"101,102,207,209"
3565,Inventronics,EUM-150S210BG,EUM-150S210BG,00857736008653,"101,102,150,207,250,251,252,253"
3566,Inventronics,EUM-150S210BT,EUM-150S210BT,00857736008691,"101,102,150,207,250,251,252,253"
3567,Inventronics,EUM-150S210BB,EUM-150S210BB,00857736008738,"101,102,150,207,250,251,252,253"
3543,HEP Group,LLD30W900CA,LLD30W900CA,4710243710821,"101,102,207"
3544,HEP Group,LLD60W1750CA,LLD60W1750CA,4710243710852,"101,102,207"
3516,Schneider Electric,RP-C-EXT-DALI,SXWREDALI110001,3606489856854,"101,103"
3564,EUCHIPS,LCP120AD-1H12V,102200620101,6971945900264,"101,102,207"
3547,Ektor,EV-AWAC-2,53109,6971103531095,"101,103"
3499,TCI,DC MAXI JOLLY HC/2 DALI,151314,8010703398047,"101,102,207,251"
3529,LiFud,LF-GSD020YK,00745560779156,00745560779156,"101,102,207,209"
3530,LiFud,LF-GSD012YK,00745560779163,00745560779163,"101,102,207,209"
3538,Ozuno,18W 650mA DALI-2 LED Driver,OZLC650C18DD,9355691000275,"101,102,207"
3539,Ozuno,23W 850mA DALI-2 LED Driver,OZLC850C23DD,9355691000282,"101,102,207"
3521,ecogetic,ECD37WCC0500-0950 DL2A,ECD37WCC0500-0950 DL2A,6971425285034,"101,102,207"
3503,B.E.G.,PD4N-BMS DALI-2,93546,4007529935468,"101,103,303,304"
3533,B.E.G.,PD4-BMS-GH-SM DALI-2,93545,4007529935451,"101,103,303,304"
3525,Sunricher,DALI-2 Wall Switch 8 Key,SR-2422K8-DA2,6971542121802,"101,103,301,332"
3526,Sunricher,DALI-2 Wall Switch 4 Key,SR-2422K4-DA2,6971542121789,"101,103,301,332"
3527,Sunricher,DALI-2 Wall Switch 6 Key,SR-2422K6-DA2,6971542121796,"101,103,301,332"
3534,AIDimming,PE-20DA42,0769894696194,0769894696194,"101,102,207"
3528,eldoLED,DUALdrive 32P-D2Z0D,801-01300-004,8720053680593,"101,102,207"
3495,LOYTEC electronics GmbH,L-DALI-PLC2,LDALI-PLC2,4710901730727,"101,103"
3510,Inventronics,EUM-100S280BG,EUM-100S280BG,00857736008950,"101,102,150,207,250,251,252,253"
3511,Inventronics,EUM-100S280BT,EUM-100S280BT,00857736008929,"101,102,150,207,250,251,252,253"
3512,Inventronics,EUM-100S280BB,EUM-100S280BB,00857736008981,"101,102,150,207,250,251,252,253"
3523,Ozuno,18W 500mA DALI-2 LED Driver,OZLC500C18DD,9355691000268,"101,102,207"
3517,zencontrol,zc-ss-6sw,53299,6971103532993,"101,103,301"
3514,HEP Group,LLD40W1050CA,LLD40W1050CA,4710243710838,"101,102,207"
3515,HEP Group,LLD50W1400CA,LLD50W1400CA,4710243710845,"101,102,207"
3513,MOSO,LTP-160D062,LTP-160D062,6972911670334,"101,102,207"
3487,HEP Group,LADV100W24Z,LADV100W24VZ,4710243710791,"101,102,207"
3504,HEP Group,LLD20W700CA,LLD20W700CA,4710243710814,"101,102,207"
3498,Zhuhai Shengchang Electroni...,DP2 300-360W CV,DP2-300-CV,6971495640627,"101,102,207"
3474,AIDimming,PE-14DA42,0769894696187,0769894696187,"101,102,207"
3414,ITRON,NLC DC Control Node Zhaga 4 Pin Ant Int,IN4 Series NLC,619011614313,"101,103,351"
3508,Tridonic,LCI 150/325-1050/300 o4a sl PRE Z,28003670,9006210754291,"101,102,207,251,252,253"
3500,energetic smarter lighting,ECD37WCC0500-0950 DL2,ECD37WCC0500-0950 DL2,6971425285027,"101,102,207"
3505,MEAN WELL,PWM-120-12DA2,PWM-120-12DA2,6971663550222,"101,102,207,251"
3506,MEAN WELL,PWM-200-12DA2,PWM-200-12DA2,6971663550109,"101,102,207,251"
3507,MEAN WELL,PWM-200-24DA2,PWM-200-24DA2,6971663550116,"101,102,207,251"
3501,OSRAM,IT DALI 25/220-240/700 P5 L,AM37886,4062172165655,"101,102,207"
3502,OSRAM,IT DALI 40/220-240/1A0 P5 L,AM37885,4062172165679,"101,102,207"
3489,Inventronics,EUM-150S420BG,EUM-150S420BG,00857736008660,"101,102,150,207,250,251,252,253"
3490,Inventronics,EUM-150S420BT,EUM-150S420BT,00857736008707,"101,102,150,207,250,251,252,253"
3491,Inventronics,EUM-150S420BB,EUM-150S420BB,00857736008745,"101,102,150,207,250,251,252,253"
3471,Tridonic,LC 50/350-1050/50 o4a NF lp PRE3,28003202,9006210726526,"101,102,207,251,252,253"
3472,Tridonic,LC 35/150-700/54 o4a NF lp PRE3,28003201,9006210726489,"101,102,207,251,252,253"
3488,Tridonic,LC 75/900-1800/50 o4a NF lp PRE3,28003203,9006210726564,"101,102,207,251,252,253"
3477,TCI,DC MAXI JOLLY HC DALI BI,151417,8010703398023,"101,102,207,251"
3496,Lunatone,DALI-2 Touchpanel,9010342013089,9010342013089,"101,103,301,302"
3497,Lunatone,DALI-2 3CH LED Dimmer CC,9010342013454,9010342013454,"101,102,207"
3493,MOSO,LUP-075D141,LUP-075D141,6972911670327,"101,102,207"
3494,MOSO,U6-080D115,U6-080D115,6972911670303,"101,102,207"
3478,HEP Group,LNDC10W250HLRP,LNDC10W250HLRP,4710243710746,"101,102,207"
3479,HEP Group,LNDC6W350LLRP,LNDC6W350LLRP,4710243710753,"101,102,207"
3481,Amperor,ANP08-24P1-277-DA-2,P2008L34000,6973232530024,"101,102,207"
3484,Philips,Xi FP 75W 0.2-0.7A SNLDAE 230V S240 sXt,9290 016 44008,6922341921674,"101,102,207"
3486,Philips,Xi FP 150W 0.2-0.7A SNLDAE 230V S240 sXt,9290 016 44208,6922341921636,"101,102,207"
3473,zencontrol,zc-pir-da,53167,6971103531675,"101,103,302,303,304"
3485,MOSO,U6-040D057,U6-040D057,6972911670273,"101,102,207"
3451,Theben AG,thePassa P360 DALI-2 S UP WH,2010390,4003468200353,"101,103,303,304"
3453,Theben AG,theRonda P360 DALI-2 S UP WH,2080090,4003468200377,"101,103,303,304"
3454,Theben AG,theRonda S360 DALI-2 S UP WH,2080590,4003468200384,"101,103,303,304"
3482,ERP Power LLC,DAL Series - DAL50W-0850-56-T,DAL50W-0850-56-T,860001653519,"101,102,207"
3483,ERP Power LLC,DAL Series - DAL30W-0600-42-T,DAL30W-0600-42-T,860001653526,"101,102,207"
3480,Inventronics,EBS-040S070BT2,EBS-040S070BT2,00857736008769,"101,102,150,207,250,251,252,253"
3445,HEP Group,LNDC10W120HLRP,LNDC10W120HLRP,4710243710722,"101,102,207"
3446,HEP Group,LNDC6W300HLRP,LNDC6W300HLRP,4710243710692,"101,102,207"
3447,HEP Group,LNDC6W250HLRP,LNDC6W250HLRP,4710243710685,"101,102,207"
3448,HEP Group,LNDC6W200LLRP,LNDC6W200LLRP,4710243710678,"101,102,207"
3475,Amperor,ANP08-12P1-277-DA-2,P2008L23000,6973232530031,"101,102,207"
3427,OSRAM,ETI DALI 75/220-240/1A4 LT2,AM34849,4062172126250,"101,102,207"
3430,OSRAM,ETI DALI 25/220-240/500 LT2,AM34847,4062172126212,"101,102,207"
3431,OSRAM,ETI DALI 35/220-240/700 LT2,AM34848,4062172126236,"101,102,207"
3469,OSRAM,OTi DALI 75/220-240/700 D NFC TW L,4052899990326,4052899990326,"101,102,207,209,251,252,253"
3470,OSRAM,OTi DALI 35/220-240/400 D NFC TW L,4052899990302,4052899990302,"101,102,207,209,251,252,253"
3457,Sunricher,DALI DT8 Driver CV 100W 24V,SRP-2309-24-100CVT,6971542121659,"101,102,207,209"
3458,Sunricher,DALI DT8 Driver CV 30W 24V,SRP-2309-24-30CVT,6971542120256,"101,102,207,209"
3459,Sunricher,DALI DT8 Driver CV 50W 24V,SRP-2309-24-50CVT,6971542120348,"101,102,207,209"
3460,Sunricher,DALI DT8 Driver CV 75W 24V,SRP-2309PRO-24-75CVF,6971542121628,"101,102,207,209"
3461,Sunricher,DALI DT8 Driver CV 200W 24V,SRPC-2309PRO-24-200CVF,6971542121642,"101,102,207,209"
3462,Sunricher,DALI DT8 Driver CV 100W 4x24V,SRP-2309PRO-24-100CVF,6971542121635,"101,102,207,209"
3463,Sunricher,DALI DT8 Driver CC 30W 250mA-1000mA,SRP-2309-30CCT,6971542120188,"101,102,207,209"
3464,Sunricher,DALI DT8 Driver CC 50W 250mA-1500mA,SRP-2309-50CCT,6971542120065,"101,102,207,209"
3465,Sunricher,DALI DT8 Driver CC 15W,SRP-2309-15CCTL,6971542121666,"101,102,207,209"
3466,Sunricher,DALI DT8 Driver CC 30W,SRP-2309-30CCTL,6971542120829,"101,102,207,209"
3467,Sunricher,DALI DT8 Driver CC 50W,SRP-2309-50CCTL,6971542120881,"101,102,207,209"
3440,STEINEL,Hallway DALI-2 IPD AP,064549,4007841064549,"101,103,303,304"
3441,STEINEL,HF 360 II DALI-2 IPD AP,064297,4007841064297,"101,103,303,304"
3442,STEINEL,HF 360 II DALI-2 IPD ECO AP,067458,4007841067458,"101,103,303,304"
3456,Amperor,ANP08-24P1-277-DA-3,P2008L35000,6973232530017,"101,102,207"
3432,EmCom Technology Inc.,RC152UC8,RC152UC8,4710898080058,"101,103,303,304"
3439,EmCom Technology Inc.,RC151UD8,RC151UD8,4710898080072,"101,103,303,304"
3455,EmCom Technology Inc.,RC131UC8,RC131UC8,4710898080089,"101,103,303,304"
3452,Helvar Components,LC26MINI-DA-250-700,T5906,6418488590601,"101,102,207"
3370,EmCom Technology Inc.,RC151PJW5,RC151PJW5,4710898080041,"101,103"
3449,Philips,LED Transformer 60W 24VDC TD 220-240V,9290022005,8718699781750,"101,102,207"
3443,ERCO,P3K1B2,3000061245,4058774030071,"101,102,207"
3444,ERCO,P3K1B1,3000061244,4058774030064,"101,102,207"
3434,MEAN WELL,PWM-60-12DA2,PWM-60-12DA2,6971663550208,"101,102,207,251"
3435,MEAN WELL,PWM-60-24DA2,PWM-60-24DA2,6971663550215,"101,102,207,251"
3436,MEAN WELL,PWM-120-24DA2,PWM-120-24DA2,6971663550239,"101,102,207,251"
3420,LOYTEC electronics GmbH,LDALI-MS4-BT,LDALI-MS4-BT,4710901730741,"101,103,301,303,304"
3450,Inventronics,EBS-040S105BT2,EBS-040S105BT2,00857736008776,"101,102,150,207,250,251,252,253"
3429,Lunatone,DALI-2 4CH LED Dimmer CC,9010342013461,9010342013461,"101,102,207"
3437,Ozuno,350mA 36V DALI-2 LED Driver,OZDC36C350DD,9355691000305,"101,102,207"
3438,Ozuno,250mA 36V DALI-2 LED Driver,OZDC36C250DD,9355691000299,"101,102,207"
3426,EmCom Technology Inc.,RC153UC8,RC153UC8,4710898080065,"101,103,303,304"
3412,OSRAM,IT DALI 40/220-240/1A0 E,4052899620261,4052899620261,"101,102,207,251,252,253"
3413,OSRAM,IT DALI 20/220-240/1A0 E,4052899620254,4052899620254,"101,102,207,251,252,253"
3415,LiFud,LF-GSD020YG,00745560779149,00745560779149,"101,102,207,209"
3418,LiFud,LF-GSD040YG,00745560779132,00745560779132,"101,102,207,209"
3394,MOSO,U6-200D286,U6-200D286,6972911670242,"101,102,207"
3433,MOSO,U6-120D172,U6-120D172,6972911670266,"101,102,207"
3424,UPSHINE,XSI-9W205-A4DA0F,30310630090001,0664213290766,"101,102,207"
3425,GIRA,DALI - Gateway Plus,2180 00,4010337011064,"101,103"
3421,ERCO,P2K1B1,3000059898,4058774030026,"101,102,207"
3395,Artilect Smart Link,DALI Bus Power - RP,AGC-MA221RA1,4718008310286,101
3396,Artilect Smart Link,DALI Bus Power - HA,AGC-MA221HA1,4718008310293,101
3402,Inventronics,EUM-200S105BT,EUM-200S105BT,00857736008820,"101,102,150,207,250,251,252,253"
3403,Inventronics,EUM-200S105BG,EUM-200S105BG,00857736008783,"101,102,150,207,250,251,252,253"
3404,Inventronics,EUM-200S105BB,EUM-200S105BB,00857736008868,"101,102,150,207,250,251,252,253"
3405,Inventronics,EUM-200S150BG,EUM-200S150BG,00857736008790,"101,102,150,207,250,251,252,253"
3406,Inventronics,EUM-200S150BT,EUM-200S150BT,00857736008837,"101,102,150,207,250,251,252,253"
3407,Inventronics,EUM-200s150BB,EUM-200s150BB,00857736008875,"101,102,150,207,250,251,252,253"
3408,Inventronics,EUM-200S280BG,EUM-200S280BG,00857736008806,"101,102,150,207,250,251,252,253"
3409,Inventronics,EUM-200S280BT,EUM-200S280BT,00857736008844,"101,102,150,207,250,251,252,253"
3410,Inventronics,EUM-200S280BB,EUM-200S280BB,00857736008882,"101,102,150,207,250,251,252,253"
3401,LiFud,LF-GSD050YG,00745560779125,00745560779125,"101,102,207,209"
3411,Tridonic,LCA 85W 600-1800mA DT8 lp PRE,28002830,9006210702674,"101,102,207,209,251,252,253"
3399,ERCO,P2K1B2,3000061208,4058774030033,"101,102,207"
3381,eldoLED,SOLOdrive 32P-D1Z0D,801-01300-002,8720053680616,"101,102,207"
3382,eldoLED,ECOdrive 32P-D1Z0D,801-01300-001,8720053680609,"101,102,207"
3397,LOYTEC electronics GmbH,LDALI-MS2-BT,LDALI-MS2-BT,4710901730734,"101,103,301,303,304"
3315,OSRAM,OTI DALI DIM 1-4CH S,AM38127,4062172165990,"101,102,207"
3393,OSRAM,DALI COUPLER LS HIGHBAY G2,4062172072137,4062172072137,"101,103,303,304"
3385,Helvar Components,LC60DS-DA-700-1400,T5934,6418488593404,"101,102,207"
3391,TCI,PROFESSIONALE IN DALI 40,127481,8010703859708,"101,102,207,251,252,253"
3388,Inventronics,EUM-200S560BG,EUM-200S560BG,00857736008813,"101,102,150,207,250,251,252,253"
